dateAdded,dateUpdated,url,name,description,documentation,license,maintainer,areaServed,startDate,endDate,provider
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/booking-and-referral-fhir,Booking and Referral - FHIR API,"  This API forms part of the Booking and Referral Standard (BaRS). This API specification should be used in conjunction with the BaRS implementation guide for your use case.

Use this API to send booking and referral information between NHS service providers. You can: 

get a specific booking

get bookings for a patient

process a message, either a booking or a referral

get message definition

get capability statement

get a specific referral

get referrals for a patient

get slots

 The following describes the end-to-end process: 

Send a request from your sender application to this API, along with a service identifier header.

This API redirects the request to the service associated with the service identifier header.

The target backend handles the request and sends a response back to this API.

This API returns the response to your sender application.

In some Applications the target may send a follow up request to indicate the outcome of a request.

 

 











 

For a non-technical overview of how to build software that deals with referrals and bookings, see Building healthcare software - referrals and bookings. 



 ",https://digital.nhs.uk/developer/api-catalogue/booking-and-referral-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/bowel-cancer-screening-edifact,Bowel Cancer Screening - EDIFACT," 

 



 

Use this messaging integration to receive bowel cancer screening test results in primary care GP systems from the screening system, specifically faecal occult blood test (FOBT) results.

This integration uses UN/EDIFACT based messages sent over MESH.

Also known as NHS004 messages, these are a simpler version of the NHS003 messages specified in the Pathology EDIFACT v1.003 Standard but with the changes specified in 'Electronic GP Communication Requirements for GPSoC Software Suppliers Draft', under 'Additional guidance' below.

Bowel cancer screening NHS004 messages are almost the same as pathology NHS003 messages except they are much simpler in structure, with a single SNOMED code and 5 result values.

If you are building a system to receive bowel cancer screening test results, you can use our Lab Results adaptor to receive these EDIFACT results via an easy-to-use FHIR-compliant format. 

Before you begin any development work using this integration, contact us to discuss your best options. 

",https://digital.nhs.uk/developer/api-catalogue/bowel-cancer-screening-edifact,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/cervical-screening-edifact,Cervical Screening - EDIFACT," 

 



 

Use this messaging integration to send cervical screening test results from screening laboratories and receive them at the patient's registered GP practice and NHAIS systems. 

You can:



send and receive cytology test results

send and receive human papillomavirus (HPV) immunisation data



We also use this integration to send and receive a patient's test results history between NHAIS systems, including between England and Wales: 

 



 

This integration uses MESH to send and receive UN/EDIFACT based messages. 

",https://digital.nhs.uk/developer/api-catalogue/cervical-screening-edifact,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/child-protection-information-sharing-hl7-v3,Child Protection - Information Sharing - HL7 V3 API," 

Use this API to access Child Protection - Information Sharing (CP-IS), the national electronic database of child protection information.

The API can be used by local authorities and unscheduled care providers as follows:  



Local authorities

As a local authority, you can:



upload a patient's CP-IS information

receive a notification when the patient's CP-IS information is accessed from an unscheduled care setting

receive a notification of an inactive NHS number



Local authorities originally used a CP-IS client to transfer CP-IS data from their children’s social care systems to CP-IS via the Spine. This was replaced by the MESH client which all local authorities now use to exchange information with CP-IS - see connections 1 to 4 on the diagram.

Unscheduled care providers

As an unscheduled care provider, you can:



get a patient's CP-IS information - which automatically triggers a notification to the relevant local authority - see connections 5 and 6 on the diagram



Scheduled care providers

CP-IS is not currently available for use in scheduled care settings.

Information held in CP-IS

CP-IS holds the following information for each registered patient:



NHS number

details of their plan - type, start date and end date

details of the 25 most recent CP-IS information accesses from unscheduled care settings in England

the name of the responsible local authority - together with their office hours phone and emergency duty contact numbers



Identifying patients

All records in CP-IS are held against the patient's NHS number. It is therefore very important to ensure you use the correct NHS number for each patient.

For more details, see CP-IS NHS number matching information.

Using SCRa as an interim measure

We prefer unscheduled care providers to integrate their applications directly with CP-IS using our CP-IS APIs. However, as an interim measure, you can use our Summary Care Record application (SCRa) to access CP-IS information.

Spine Mini Service Provider (SMSP) options

There are also commercially available products which give easier access to CP-IS, known as Spine Mini Service Providers (SMSPs).

These and other conforming software products are listed in our Conformance Catalogue.

If you are interested in becoming a provider of one of these products, see Child Protection - Information Sharing - SMSP API standards. 

",https://digital.nhs.uk/developer/api-catalogue/child-protection-information-sharing-hl7-v3,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/covid-19-test-results-fhir,COVID-19 Test Results - FHIR API," Use this API to access a patient’s coronavirus (COVID-19) test results history. You can: 

get a patient's COVID-19 test history, based on their NHS number with an optional specific date range

 You cannot currently use this API to: 

get details of other types of test

 You get the following data: 

COVID-19 test event details

 Data availability, timing and quality All test records are verified to ensure the NHS number is correct before making them available via the API. In most cases this is automatic, and the record is available within 48 hours of the test event, sometimes sooner. In a very small number of cases, we are unable to verify the NHS number, and we do not make the test record available at all. ",https://digital.nhs.uk/developer/api-catalogue/covid-19-test-results-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/cyber-alerts-rest,Cyber Alerts - REST API," 

Use this API to access a feed of alerts issued by our NHS Digital cyber security centre.

You can:



get a list of cyber alerts according to certain parameters 

get details of a single cyber alert

choose to get a concise subset or full details of the alerts

 ",https://digital.nhs.uk/developer/api-catalogue/cyber-alerts-rest,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/data-registers-service-rest,Data Registers Service - REST API," 

Use this API to access a wide range of live lists of reference data with our Data Registers Service which includes historic data. Each register is managed by a custodian across a range of organisations. In each case, they represent the approved version of that data. 

Examples of these data registers include:



organisation codes

postcodes

diagnosis codes



You can see what data registers are available using our data registers tool.

If you're looking for richer functionality from a data source, such as being able to test data validity, extract a subset or map data across different schemas then take a look at our Terminology Server - FHIR API - the terminology server provides a richer view of the SNOMED data set only. This also conforms to the international FHIR standards for its APIs.

If your use case requires historical, point-in-time snapshots of reference data, they are available either from this API or the TRUD API. ",https://digital.nhs.uk/developer/api-catalogue/data-registers-service-rest,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/demographics-batch-service,Demographics Batch Service," 

Use this batch message integration to submit a file of patient information to the Spine for tracing against the Personal Demographics Service (PDS) for direct care purposes.

The service is provided for organisations that do not want to write their own software - typically NHS trusts or local authorities.

It returns a limited set of PDS data items, as for PDS SMSP.

It requires PDS access approval before you can use it.

You can:



install a DBS client in a secure location, for example in a server room not a desktop PC

download and complete the DBS End Point Registration form (see interactions below) and submit it to the DBS Implementation Team at [email protected]. You should receive endpoint information within 7 days.

submit a test file to DBS to confirm connectivity over Secure FTP

use the DBS client to submit batch trace requests and receive batch responses to them



DBS requires a secure network connection. It is an offline service so does not require smartcards. ",https://digital.nhs.uk/developer/api-catalogue/demographics-batch-service,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/digital-child-health-fhir,Digital Child Health - FHIR," 

 



 

Use this integration to share information about a child's health between healthcare workers.

This information is recorded throughout a child's clinical pathway or patient journey about:



health events

clinical contacts 



These events or contacts happen either as part of:



a planned Healthy Child Programme

unplanned GP or Emergency Department visits



Examples of such events include creating, updating or deleting a record of a:



blood spot test outcome

newborn hearing test

Newborn and Infant Physical Examination (NIPE) outcome



This integration uses a publish-subscribe model - the sending system publishes events to National Events Management Service (NEMS), and NEMS forwards the events to all subscribed systems via MESH.

Subscribed systems might be GPs, emergency departments, local authorities or some other care provider. Potentially, patients and carers could also share this information.

For more information see Digital Child Health specification versions.

Before you begin any development work using this integration, contact us to discuss your best options. 

",https://digital.nhs.uk/developer/api-catalogue/digital-child-health-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/digital-medicine-fhir,Digital Medicine - FHIR," 

 



 

Use this integration to notify a patient's registered GP practice about care services delivered at a pharmacy.

You can send notifications about:





an immunisation given





an emergency medication dispensed without a prescription





a minor illness referral consultation





This integration uses MESH to send and receive messages.

The following use cases are now retired and you cannot use them:





a medication review





an appliance use review





a New Medicine Service (NMS) appointment





For more details, see status. 

",https://digital.nhs.uk/developer/api-catalogue/digital-medicine-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/directory-of-healthcare-services,Directory of Healthcare Services (Service Search) API," 

 Use this API to find information about organisations that provide NHS healthcare services, NHS organisation types, and coronavirus (COVID-19) walk-in sites.

You can:





retrieve a list of organisation types, for example, GP practices or hospitals





search for NHS organisations that provide healthcare services listed in NHS services near you, for example, Leeds General Infirmary





search for coronavirus (COVID-19) walk-in sites





This API was previously known as the Service Search API. ",https://digital.nhs.uk/developer/api-catalogue/directory-of-healthcare-services,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/directory-of-services-urgent-and-emergency-care-rest,Directory of Services - Urgent and Emergency Care - REST API," 

Use this API to access Directory of Services (DoS) information on a wide range of health and care services across England. 

You can search for services based on a combination of parameters: 



the patient’s age, sex, and current location

the patient’s clinical need



You can also search for services using similar parameters, such as by:



service type - find matching service type ID, location and optional patient details

clinical term - find matching symptoms, location and optional patient details

ODS code - find active services with a matching ODS code

service ID - find active services with a matching service identifier



This service is widely used in an Urgent and Emergency Care context.

It is not currently suitable for referrals from services using NHS Pathways outcomes, such as NHS 111 - for this, use the Directory of Services - Urgent and Emergency Care - SOAP API.

You need a valid DoS account to use this API. ",https://digital.nhs.uk/developer/api-catalogue/directory-of-services-urgent-and-emergency-care-rest,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/directory-of-services-soap,Directory of Services - Urgent and Emergency Care - SOAP API," 

Use this API to access Directory of Services (DoS) information on a wide range of health and care services across England. 

You can search for services based on a combination of parameters: 



find an appropriate list of services for a specific clinical need

get technical endpoint information for a given service, using a service ID or ODS code

obtain capacity information for specified hospitals or wards, using a service ID or ODS code



This service is widely used in an Urgent and Emergency Care context using NHS Pathways outcomes. For example, NHS 111 use it to find a service in real-time with the capacity to help a patient with given symptoms, within range of a given location.

You need a valid DoS account to use this API. ",https://digital.nhs.uk/developer/api-catalogue/directory-of-services-soap,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/electronic-prescription-service-directory-of-services,Electronic Prescription Service Directory of Services API," 

Use this API to access information about dispensing services, including searching for dispensers who can provide services for a patient with a given location and urgency.

You can:



search for a dispenser by its location and opening hours

search for a specific dispenser that the patient might have named



The API combines data from both the Directory of Services (DoS) and  Electronic Transmission of Prescriptions (ETP) web services (formerly known as NHS Choices).

It uses DoS for user authentication.

Do not use this API if you are building GP software - instead use Electronic Transmission of Prescriptions (ETP) web services directly, as it provides access to information you'll need, for example, information such as dispensing appliance contractors. ",https://digital.nhs.uk/developer/api-catalogue/electronic-prescription-service-directory-of-services,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/electronic-prescription-service-fhir,Electronic Prescription Service - FHIR API," .codeinline.example {word-wrap: anywhere;} Use this API to access the Electronic Prescription Service (EPS). EPS is the national service used to send electronic prescription messages between prescribers and community dispensers. Prescribers in primary and secondary care can: 

create a prescription

encode data so the prescription is ready to sign

cancel a prescription

 Creating and cancelling a prescription are both done by the prescriber. Encoding data so the prescription is ready to sign is done by the prescribing system. Dispensers can: 

download an individual prescription from EPS

download a batch of prescriptions from EPS

return a prescription to EPS

submit a dispense notification to EPS

withdraw a dispense notification from EPS

submit a dispense claim

 You cannot currently use this API to: 

view a prescription's detailed dispense history

 ",https://digital.nhs.uk/developer/api-catalogue/electronic-prescription-service-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/electronic-prescription-service-hl7-v3,Electronic Prescription Service - HL7 V3 API," 

Use this API to access the Electronic Prescription Service (EPS). EPS allows a prescriber (such as a GP) to send prescriptions electronically to a dispenser (such as a pharmacy) of the patient's choice. This makes the prescribing and dispensing process more efficient and convenient for patients and staff.

You can do different things, depending on your role.

As a prescriber you can:



send prescriptions to EPS

cancel prescriptions



As a dispenser you can:



receive prescriptions from EPS

confirm a prescription is dispensed

claim for a dispensed prescription



A healthcare worker must be present and authenticated with an NHS smartcard or a modern alternative to use this API. ",https://digital.nhs.uk/developer/api-catalogue/electronic-prescription-service-hl7-v3,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/spine-electronic-prescription-service-tracker-rest,Electronic Prescription Service Tracker - REST API," 

Use this API to track a patient’s prescriptions within the Electronic Prescription Service (EPS) using our Electronic Prescription Service Tracker.

You can search for a list of prescriptions that meet your query parameters by providing: 



patient's NHS number (mandatory)

format (mandatory)

prescription date range (optional)

prescription status (optional)

prescription version (optional)



Once you find the prescription, or if you already know its details, you can retrieve it by providing:



prescription ID (mandatory)

format (mandatory)

issue number (optional)



For more details, see Introduction to Spine EPS Tracker.

This API is only for use when the end user is a healthcare worker, not a patient. You can vote to make it available to patients on our interactive backlog.  ",https://digital.nhs.uk/developer/api-catalogue/spine-electronic-prescription-service-tracker-rest,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/electronic-transmission-of-prescriptions-web-services-soap,Electronic Transmission of Prescriptions Web Services - SOAP API," 

Use this API to get Electronic Prescription Service (EPS) dispenser (and dispensing appliance contractor) information for a patient via NHS UK Web Services.

You can search for dispenser information using:



a valid ODS code (previously known as NACS code)

their name and service type (community pharmacy or appliance contractor), and whether they are EPS-enabled or not

their name and location and the service type, and whether they are EPS-enabled or not

their postcode and service type, and whether they are EPS-enabled or not



Use this API if you are building GP software - it provides additional information about dispensing appliance contractors that is not available through Electronic Prescription Service Directory of Services API.

As one of the Directory of Services APIs, this also provides data to the Electronic Prescription Service Directory of Services API.

Before you begin any development work using this API, contact us to discuss your best options. ",https://digital.nhs.uk/developer/api-catalogue/electronic-transmission-of-prescriptions-web-services-soap,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/e-referral-service-fhir,e-Referral Service - FHIR API," Use this API to create paperless referrals from primary to secondary care with the e-Referral Service (e-RS). As a primary care referrer, you can: 

create a new e-referral

search for relevant patient services to create a shortlist

access existing e-referrals

create a triage request for the Referral Assessment Service (RAS)

upload and manage a patient letter or attachments, linking them to a referral

retrieve appointment slots and book appointments

defer a booking to a provider if an appointment slot is unavailable

 As a secondary care provider, you can: 

access referrals as a worklist

retrieve non-clinical information (meta-data) about the referral

retrieve attachments which are linked to a referral or triage (RAS) request

retrieve clinical information which has been provided by a referrer

accept or reject a referral request

retrieve Advice & Guidance (A&G) conversations and send responses

convert Advice & Guidance (A&G) conversations into a referral

 You cannot use this API to: 

get patient details – instead, use the Personal Demographic Service (PDS)

 You can access the following data: 

referral attachments

referral letters

appointment slots

worklists for referral requests

worklists for triage (RAS) requests

worklists for Advice and Guidance (A&G) requests

conversation histories for Advice and Guidance (A&G) requests

 Access modes This API has two access modes: 





Access mode

Authentication via

Functions

Availability









Application-restricted, unattended access

Signed JWT

A004, A005, A006, A007, A024, A025 and A043

In production, beta





Healthcare worker, user-restricted access

CIS2

All Endpoints

In production, beta





 Application-restricted, unattended access This access mode has been introduced to allow a Partner application which has been registered with us and authenticated via signed JWT to interact with a subset of e-RS FHIR API endpoints in an unattended and read-only fashion.

Application-restricted, unattended access should only be used when authenticating a human user (for example via smartcard) is not possible. Writing changes (such as Create Referral) are not supported via this access mode. Healthcare worker, user-restricted access This access mode allows Partner applications to access e-RS FHIR API endpoints by authenticating users with NHS Care Identity Service 2 (CIS2). This access mode must be used for writing changes (such as Create Referral). ",https://digital.nhs.uk/developer/api-catalogue/e-referral-service-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/e-referral-service-fhir-hscn,e-Referral Service - FHIR API (HSCN)," 

Use this API to create paperless referrals from primary to secondary care.

As a primary care referrer, you can:



create a new e-referral

search for relevant patient services to create a shortlist

access existing e-referrals

create a triage request for the Referral Assessment Service (RAS)

upload and manage a patient letter or attachments, linking them to a referral

retrieve appointment slots and book appointments

defer a booking to a provider if an appointment slot is unavailable



As a secondary care provider, you can:



access referrals as a worklist

retrieve non-clinical information (meta-data) about the referral

retrieve attachments which are linked to a referral or triage (RAS) request

retrieve clinical information which has been provided by a referrer

accept or reject a referral request

retrieve Advice & Guidance (A&G) conversations and send responses

convert Advice & Guidance (A&G) conversations into a referral



You cannot use this API to:



get patient details – instead, use the Personal Demographic Service (PDS)



You can access the following data:



referral attachments

referral letters

appointment slots

worklists for referral requests

worklists for triage (RAS) requests

worklists for Advice and Guidance (A&G) requests

conversation histories for Advice and Guidance (A&G) requests



This API is only available over HSCN, and can only be used with CIS, not CIS2.

A healthcare worker must be present and authenticated with an NHS smartcard or a modern alternative to use this API. ",https://digital.nhs.uk/developer/api-catalogue/e-referral-service-fhir-hscn,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/e-referral-service-hl7-v3,e-Referral Service - HL7 V3 API," 

Use this API to manage appointment slots for new or existing Patient Administration Systems, using our HL7 V3 API until there is a FHIR version available.

A healthcare worker must be present and authenticated with an NHS smartcard or a modern alternative to use this API. ",https://digital.nhs.uk/developer/api-catalogue/e-referral-service-hl7-v3,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/e-referral-service-patient-care-fhir,e-Referral Service Patient Care – FHIR API," Use this API to retrieve referrals for a patient from the e-Referral Service (e-RS) and, if applicable, retrieve service information for a referral that has a current appointment booking with a service or is currently deferred to a service. This API is designed to be used by the Patient Care Aggregator. As an integrated system acting on behalf of a patient, you can: 

retrieve a patient's referrals

retrieve information for a single service

 You cannot use this API to: 

get patient personal demographic details – instead, use the Personal Demographic Service (PDS)

 You can access the following data: 

a summary of each active referral

 Access modes This API has one access mode: 





Access mode

Authentication via

Functions

Availability









Patient access

NHS login

Get own details

In production, beta





 Patient, user-restricted access This access mode allows integrated systems acting on behalf of a patient to access Patient Care FHIR API endpoints by authenticating users with NHS login. ",https://digital.nhs.uk/developer/api-catalogue/e-referral-service-patient-care-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/female-genital-mutilation-information-sharing-fhir,Female Genital Mutilation - Information Sharing - FHIR API," 

Use this API to share female genital mutilation (FGM) information for children under 18 with relevant NHS professionals across England.

You can:



query a patient's FGM status



You cannot currently:



create an FGM indicator for a patient

delete an FGM indicator for a patient



This API is only for use when the end user is a healthcare worker, not a patient. 

For more details, see Introduction to the FGM Information Sharing Service. ",https://digital.nhs.uk/developer/api-catalogue/female-genital-mutilation-information-sharing-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/fhir-converter,FHIR Converter API," Use this API to convert resource types MedicationRequest and MedicationStatements from STU3 to FHIR R4 and vice versa. You can: 

post either a MedicationRequest or MedicationStatement

 You cannot: 

convert between any other resource types

 To use this API: 

Send your source payload to this API.

This API converts your source payload to the target version.

You receive the converted payload in the response.

 ",https://digital.nhs.uk/developer/api-catalogue/fhir-converter,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gazetteer-service-soap,Gazetteer Service - SOAP API," 

Use this API to validate and retrieve UK-based postal addresses, for example before updating a patient's details in the Personal Demographics Service.  Also known as the Address Finder, it can validate and transform the address to the Postcode Address File (PAF) standard, as well as search for and return an address list based on your search criteria.

You can:



get a single search result based on the house number or name and its postcode

get multiple search results based on partial address inputs or wild card searches

do fuzzy searches based on the phonetics of words entered in lines of an address

do intelligent postcode parsing to validate the underlying structure

get the PAF address key for each delivery point



You cannot use this API to update anyone's address.

Data update frequency

At the moment, we only update the data in Gazetteer annually. We are working on updating it more frequently. If this is an issue for you, contact us.

Licensing

This API uses Royal Mail's Postcode Address File (PAF), which is a licensed product. The licence applies to the end user organisation, not to the software developer.

If the end user organisation is a public sector organisation, such as a GP practice or a hospital trust, they can apply for a Public Sector Licence (PSL), which is free, even if they are using commercial software.

Private end user organisations (for example, non-NHS dentists and some types of GP practice) must obtain a commercial PAF licence.

Public sector end user organisations using the API for revenue-generating purposes (such as treating patients privately) must obtain a commercial PAF licence.

Software developers using the API for testing do not need a licence. ",https://digital.nhs.uk/developer/api-catalogue/gazetteer-service-soap,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/general-practice-extraction-service-mesh,General Practice Extraction Service - MESH," 

 



 

Use this integration to send patient data from General Practice (GP) clinical systems to General Practice Extraction Service (GPES). This data can then be used for planning and research. 

You can:



receive requests for data

send requested data



For example, the GPES data for pandemic planning and research is used to support the response to the coronavirus (COVID-19) outbreak. This data is used to analyse healthcare information about patients, for the duration of the coronavirus emergency period.

This integration is an asynchronous messaging integration which uses MESH to send and receive messages. 

",https://digital.nhs.uk/developer/api-catalogue/general-practice-extraction-service-mesh,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp2gp,GP2GP - HL7 V3," 

Use this integration to transfer patients' electronic health records between old and new practices when they change GPs.

You can:



include large records and those with many attachments

reduce paper printing when patients leave a practice

integrate (file) the electronic health record for returning patients

log issues easily with easy-to-understand and more informative error messages

monitor in real time the processes to track issues and performance



For more details, see GP2GP. ",https://digital.nhs.uk/developer/api-catalogue/gp2gp,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp2gp-management-information-mesh,GP2GP Management Information MESH," 

 



 

Use this integration to provide information to us at NHS Digital on the progress of the patient migration process between GP practices (GP2GP). 

This involves recording patient registration activity in the GP systems at specific stages in the patient migration process.

This integration uses MESH to send and receive messages.

For details, see NPFIT-PC-BLD-0173.01 GP2GP UC 2 Harvest and Prepare Management Information which describes the high level use case for reporting capability required by GP2GP 2.2b. 

",https://digital.nhs.uk/developer/api-catalogue/gp2gp-management-information-mesh,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-access-record-fhir,GP Connect (Patient Facing) Access Record - FHIR API,"  Use this API to access structured and coded information from a patient's GP practice record to consume in a patient facing service. The API accesses GP principal supplier systems and provides a consistent interface and data model. You can retrieve patient record data for the following: 

medications

allergies

immunisations

consultations

problems

investigations

attachments

uncategorised data (other clinically coded items that are present in the record)

 You cannot currently use this API to: 

write back to the GP record

 ",https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-access-record-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-appointment-management-fhir,GP Connect (Patient Facing) Appointment Management - FHIR API," 

Use this API to book and manage patient appointments at their GP practice. You can: 

search for free slots

book an appointment

retrieve a patient’s appointments

get details of a single appointment

cancel an appointment

 You cannot: 

amend a patient's appointments beyond cancelling

re-schedule a patient's appointments (this must be done by cancelling and re-booking)

 To use this API, the end user must be a patient who is: 

registered with the GP practice

registered with NHS login to P9 identity verification level

 ",https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-appointment-management-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-prescriptions-fhir,GP Connect (Patient Facing) Prescriptions - FHIR API,"  Use this API to manage a patient's prescriptions as held by their GP practice. You can: 



request a new instance of a repeat prescription





view all of a patients medications, whether acute or repeat, past or present





cancel a repeat prescription request





check the status of a current prescription request





request a new instance of a repeat prescription to a one off nomination pharmacy



 The end user must be a patient who is: 



registered with the GP practice





registered with NHS login to P9 identity verification level



 For example: 

a patient can view their own medication, request a new instance of a repeat prescription and cancel that request

 ",https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-prescriptions-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-user-permissions,GP Connect (Patient Facing) User Permissions API,"  Use this API to list and manage the permissions a patient has to their

medical record and a selection of services provided at their GP practice. You can: 

get a patient's permissions

request to update a patient's permissions to a higher level

 You cannot: 

request to update a patient's permissions to a lower level

 To use this API, the end user must be a patient who is: 

registered with the GP practice

registered with NHS login to P9 identity verification level

 This API allows you to manage the permissions for: 

appointments

prescriptions

medical record

 This API is designed to respect the policy changes made in order to

allow patients to access their future medical record entries.

For more details, see

access to patient records through the NHS App. ",https://digital.nhs.uk/developer/api-catalogue/gp-connect-patient-facing-user-permissions,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-document-fhir,GP Connect Access Document - FHIR API," 

Use this API to retrieve unstructured documents from a patient’s GP practice record. Unstructured documents are usually clinical documents received from various health and care settings and held by a patient's registered GP practice.

You can:



search for a patient’s documents

retrieve a document



For example, a district nurse attends a patient at home and views their hospital discharge summary held by their GP practice.

For more details, see the GP Connect specifications for developers.  



Clinical assurance process

We are here to support you to develop clinically safe systems in line with your responsibility to achieve the relevant DCB0129 or DCB0160 clinical safety standards. 

We host a series of meetings to help you develop clinically safe systems:



initial meeting

clinical safety process readiness review meeting

clinical evaluation of readiness for deployment meeting



For more information, see Clinical assurance process details.



  

",https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-document-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
2024-04-23,2024-04-23,https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-record-html-fhir,GP Connect Access Record: HTML - FHIR API," 

Use this API to view a patient's registered GP practice record, with read-only access.

You can:



view a patient’s primary care record by requesting sections or headings

define a date range to filter larger sections

incorporate these views directly into Electronic Patient Record systems



For example:



GP practices can view all of the patient’s primary care records even when they are held on a different GP system

care settings such as NHS111, ambulance and emergency care, primary care networks (PCNs), secondary care, pharmacy, care homes, community and dentistry can view the records held by the patient’s GP practice to better inform any care decisions they make for a patient



For more details, see the GP Connect specifications for developers.  



Start your development work within 6 months of use case approval. If you miss this date, a review or new submission of the use case will be required. Changes or additional development will also require a review or new use case submission.  

",https://digital.nhs.uk/developer/api-catalogue/gp-connect-access-record-html-fhir,,https://digital.nhs.uk/developer/help-and-support,,,,nhs-digital
