<<<<<<< HEAD
dateadded,dateupdated,url,name,description,documentation,license,maintainer,provider,areaServed,startDate,endDate,organisation
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-aquaculture,Aquaculture - Discovery,"The UK Aquaculture Discovery service, from the UK Hydrographic Office, provides UK EEZ Aquaculture sites information from Crown Estate Scotland and Department of Agriculture, Environment_and Rural Affairs Northern Ireland. This product contains an API service providing a Raster OGC Web Map Service",https://admiraltyapi.portal.azure-api.net/docs/services/uk-aquaculture-api/operations/aquaculture-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/avcs-online-discovery-api,AVCS Online Discovery API,"The ADMIRALTY Vector Chart Service (AVCS) Online Discovery API provides free access to a trial version of the AVCS Online Web Map Service (WMS). It is intended for use by developers from organisations who are interested in becoming re-sellers of AVCS Online. The Discovery API provides you with Electronic Navigational Charts (ENCs) along the south coast of England. You will have access to a maximum of 2000 API calls per day at a maximum rate of 30 calls per 30 second period. AVCS Online gives shore-based users and planning teams access to more than 15,000 Electronic Navigational Charts (ENCs), updated weekly, to support vessel tracking, voyage planning and for use in accident and emergency incidents. The inclusion of chart display settings and pick reports enables the on-board experience to be replicated from ashore. AVCS Online can be integrated into existing web-based systems as a standalone chart solution, or as a base layer with other layers added, to optimise the planning and support potential of the service.",https://admiraltyapi.portal.azure-api.net/discovery-api-instructions,subscription required,customerservices@ukho.gov.uk,UKHO,South Coast of England,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-continental-shelf-limits,Continental Shelf Limits - Discovery,"The UK Continental Shelf Limits Discovery service, part of the ADMIRALTY Marine Geospatial Services portfolio, provides the validated and reliable source of the UK Continental Shelf limit. This product contains an API service providing a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-continental-shelf-limits-api/operations/uk-continental-shelf-limits-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-territorial-sea-limits,Territorial Sea Limits and Boundaries - Discovery,"The UK Territorial Sea Limits and Boundaries WMS service, from the UK Hydrographic Office, provides the validated, authoritative and reliable source of maritime limits and boundaries around the United Kingdom. This service is provided as a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-territorial-sea-limits-api/operations/uk-territorial-sea-limits-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-eez,UK Exclusive Economic Zone - Discovery,"The UK Exclusive Economic Zone WMS service, from the UK Hydrographic Office, provides the validated, authoritative and reliable source of the UK EEZ limit including UK/FRANCE boundary around the United Kingdom. This service is provided as a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-eez-api/operations/uk-eez-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-fishing-limits,UK Fishing Limits - Discovery,"The UK Fishing Limits WMS service, from the UK Hydrographic Office, provides the validated, authoritative and reliable source of UK maritime fishing limits around the United Kingdom. This service is provided as a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-fishing-limits-api/operations/uk-fishing-limits-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-port-limits,UK Port Limits - Discovery,"The UK Port Limits WMS service, from the UK Hydrographic Office, provides a validated, reliable source of Port and Harbour limits around the United Kingdom. This service is provided as a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-port-limits-api/operations/uk-port-limits-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-tidal-api,UK Tidal API - Discovery,The ADMIRALTY UK Tidal API provides authoritative source of tidal height predictions for Standard and Secondary tidal level stations around the United Kingdom. Discovery provides a free 1-year subscription to access the current plus 6 days� worth of tidal events for 607 tidal stations around the United Kingdom.,https://admiraltyapi.portal.azure-api.net/docs/services/uk-tidal-api/operations/Stations_GetStation,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-tidal-api-foundation,UK Tidal API - Foundation,The ADMIRALTY UK Tidal API provides authoritative source of tidal height predictions for Standard and Secondary tidal level stations around the United Kingdom. Foundation provides a 1-year subscription to access the current plus 13 days� worth of tidal events for 607 tidal stations around the United Kingdom.,https://admiraltyapi.portal.azure-api.net/docs/services/uk-tidal-api-foundation/operations/5da44920154665d3830ce356,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
18/09/2020,18/09/2020,https://admiraltyapi.portal.azure-api.net/products/uk-tidal-api-premium,UK Tidal API - Premium,The ADMIRALTY UK Tidal API provides authoritative source of tidal height predictions for Standard and Secondary tidal level stations around the United Kingdom. Premium provides access to historical and the current plus 1 years� worth of tidal events and interval predictions for 607 tidal stations around the United Kingdom.,https://admiraltyapi.portal.azure-api.net/docs/services/uk-tidal-api-premium/operations/5da449682480b97291c1235c,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
=======
﻿Date Created,Date Updated,Provider,Base URL,Docs URL,Name,Area,Version,Valid From,Ending on,Superseded by,Permissions,License,Conforms To,Maintainer,Description
2020-01-08,2020-08-24,GDS,https://api.notifications.service.gov.uk/,,GOV.UK Notify,,,,,,,,,,"GOV.UK Notify allows government departments to send emails, text messages and letters to their users. The API contains: - the public-facing REST API for GOV.UK Notify, which teams can integrate with using our clients - an internal-only REST API built using Flask to manage services, users, templates, etc (this is what the admin app talks to) - asynchronous workers built using Celery to put things on queues and read them off to be processed, sent to providers, updated, etc"
2020-01-08,2020-08-24,GDS,https://www.gov.uk/bank-holidays.json,https://github.com/alphagov/calendars/blob/master/README.md,Bank Holidays,,,,,,,,,,"The Bank Holidays API provides access to data about when bank holidays are in England and Wales, Scotland and Northern Ireland."
2020-01-08,2020-08-24,GDS,https://publicapi.payments.service.gov.uk/,https://docs.payments.service.gov.uk/api_reference/#api-reference,GOV.UK Pay,,,,,,,,,,"Anyone in the public sector can use GOV.UK Pay to take online payments. It only takes minutes to get set up with GOV.UK Pay. Then you can: - take payments using debit cards, credit cards or digital wallets - give full or partial refunds - switch Payment Service Providers, for free, when you choose - use custom branding on your payment pages GOV.UK Pay is ideal if you currently take payments using paper forms, by email or if you have an online service."
2020-01-08,2020-08-24,GDS,https://api.london.cloud.service.gov.uk/v2,https://apidocs.cloudfoundry.org/12.0.0/,GOV.UK PaaS,,2,,,,,,,,"[GOV.UK PaaS](https://www.cloud.service.gov.uk/) allows government departments to host web facing services in the AWS cloud in Dublin and London regions. [GOV.UK PaaS](https://www.cloud.service.gov.uk/) is built on the Open Source [Cloud Foundry](https://www.cloudfoundry.org/) platform. There are two major versions of the API, v2 and v3. The API provides a comprehensive set of resources to manage the state of your Cloud Foundry Organisation, Spaces, Services and Applications. [GOV.UK PaaS Technical Documentation for Users](https://docs.cloud.service.gov.uk/) The  API  handles all requests from the [Cloud Foundry Command Line Interface (CLI)](https://docs.cloudfoundry.org/cf-cli/) which is the primary user interface for users of the platform."
2020-01-08,2020-08-24,GDS,https://api.london.cloud.service.gov.uk/v3,http://v3-apidocs.cloudfoundry.org/version/3.74.0/,GOV.UK PaaS,,3,,,,,,,,"[GOV.UK PaaS](https://www.cloud.service.gov.uk/) allows government departments to host web facing services in the AWS cloud in Dublin and London regions. [GOV.UK PaaS](https://www.cloud.service.gov.uk/) is built on the Open Source [Cloud Foundry](https://www.cloudfoundry.org/) platform. There are two major versions of the API, v2 and v3. The API provides a comprehensive set of resources to manage the state of your Cloud Foundry Organisation, Spaces, Services and Applications. [GOV.UK PaaS Technical Documentation for Users](https://docs.cloud.service.gov.uk/) The  API  handles all requests from the [Cloud Foundry Command Line Interface (CLI)](https://docs.cloudfoundry.org/cf-cli/) which is the primary user interface for users of the platform."
2020-01-08,2020-08-24,GDS,https://www.gov.uk/api/content,https://content-api.publishing.service.gov.uk/,GOV.UK Content,,,,,,,,,,GOV.UK Content API makes it easy to access the data used to render content on https://www.gov.uk. For any page hosted on GOV.UK you can use the path to access the content and associated metadata for a page.
2020-01-08,2020-08-24,GDS,https://www.gov.uk/api/search.json,https://docs.publishing.service.gov.uk/apis/search/search-api.html,GOV.UK Search,,,,,,,,,,GOV.UK Search API allows you to find content on GOV.UK. It’s the same API that powers https://gov.uk/search/all and the other dynamic content pages on GOV.UK
2020-01-08,2020-08-24,GDS,https://www.gov.uk/api/organisations,https://docs.publishing.service.gov.uk/apis/whitehall/api.html,GOV.UK Organisations,,,,,,,,,,The organisations API provides information about government organisations.
2020-01-08,2020-08-24,GDS,https://www.gov.uk/api/governments,https://docs.publishing.service.gov.uk/apis/whitehall/api.html,GOV.UK Governments,,,,,,,,,,The governments API lists information about governments back to 1801.
2020-01-08,2020-08-24,GDS,https://<DCS-PRODUCTION-URI>/checks/passport,https://dcs-pilot-docs.cloudapps.digital/#the-document-checking-service-pilot,Document Checking Service pilot,,,,,,,,,,The Document Checking Service (DCS) pilot is for non-public sector organisations that want to find out if British passports are valid. The DCS acts as an interface between a service and HM Passport Office. Your service sends a passport check request to the DCS. The DCS validates the request and sends it to HM Passport Office. HM Passport Office checks the passport data against their database and sends a response back to the DCS. The DCS sends the response to your service as outlined in check if a passport is valid.
2020-01-08,2020-08-24,GDS,https://www.gov.uk/api/world-locations,https://docs.publishing.service.gov.uk/apis/whitehall/api.html,GOV.UK World locations,,,,,,,,,,Lists world locations used on GOV.UK. This is not the same as the country register.
2020-01-08,2020-08-24,GDS,https://data.gov.uk/api/action/,https://guidance.data.gov.uk/get_data/api_documentation/,Data.gov.uk,,,,,,,,,,"This API allows you to access the data.gov.uk dataset metadata in a machine-readable way, as JSON. A dataset’s metadata includes details such as title, description, usage licence, and a list of ‘resources’, which describe each data file that makes up the dataset. Each resource contains a format, description and URL (e.g. for download)."
2020-01-08,2020-08-24,ONS,https://api.beta.ons.gov.uk/v1,https://developer.beta.ons.gov.uk/,ONS: Statistics,,,,,,,,,,"The Office for National Statistics API makes datasets and other data available programmatically using HTTP. It allows you to filter datasets and directly access specific data points. The API is open and unrestricted - no API keys are required, so you can start using it immediately. This API is currently in Beta and still being developed. Please be aware that as a result of this there may occasionally be breaking changes as we enhance functionality and respond to feedback."
2020-01-08,2020-08-24,ONS,https://ons-inspire.esriuk.com/arcgis/rest/services/,https://developers.arcgis.com/rest/services-reference/get-started-with-the-services-directory.htm,ONS: Open Geography portal,,,,,,,,,,"The Open Geography portal from the Office for National Statistics (ONS) provides free and open access to the definitive source of geographic products, web applications, story maps, services and APIs. All content is available under the Open Government Licence v3.0, except where otherwise stated."
2020-01-08,2020-08-24,DVLA,https://driver-vehicle-licensing.api.gov.uk/vehicle-enquiry,https://developer-portal.driver-vehicle-licensing.api.gov.uk/vehicle-enquiry-service-description.html,DVLA Vehicle Enquiry Service,,,,,,,,,,The DVLA Vehicle Enquiry Service API provides vehicle details of a specified vehicle. It uses the vehicle registration number as input to search and provide details of the vehicle.
2020-01-08,2020-08-24,DVLA,https://driver-vehicle-licensing.api.gov.uk/thirdparty-access,https://developer-portal.driver-vehicle-licensing.api.gov.uk/authentication-api-description.html,DVLA Authentication,,,,,,,,,,"The DVLA Authentication API provides authentication, change/new password and change API Key services for users of DVLA secure APIs."
2020-01-08,2020-08-24,Companies House,https://api.companieshouse.gov.uk/,https://developer.companieshouse.gov.uk/api/docs/,Companies House,,,,,,,,,,"The Companies House API provides access to all of the public data we hold on companies free of charge. This includes information about companies, officers, people of significant control and more."
2020-01-08,2020-08-24,Companies House,https://stream.companieshouse.gov.uk/,https://developer-specs.companieshouse.gov.uk/streaming-api/guides/overview,Companies House Streaming,,,,,,,,,,"The Companies House streaming API gives you access to realtime data changes of the information held at Companies House. This delivers the same information that is available through the on-demand REST API GET requests, but instead pushes data to your client as it changes, through a long-running connection that you first establish. Streams include: - company information - filing history - insolvency cases - charges"
2020-08-24,,Ordnance Survey,"https://api.os.uk/maps/raster/v1/wmts, https://osdatahub.os.uk/plans",https://osdatahub.os.uk/docs/wmts/overview,OS Maps API,"England, Scotland, Wales",v1,01/07/2020,,,,https://osdatahub.os.uk/legal/termsConditions,"OGC WMTS, RESTful ZXY, png",Ordnance Survey - <osdatahubenquiries@os.uk>,"Add Ordnance Survey’s detailed maps to your GIS, web or mobile applications with ease and make location-based decisions with confidence. Available in four styles, two projections and two access methods, OS Maps API gives unrivalled geographic context to your data. You can access these maps via OGC standard WMTS or RESTful ZXY."
2020-08-24,,Ordnance Survey,"https://api.os.uk/maps/vector/v1/vts, https://osdatahub.os.uk/plans",https://osdatahub.os.uk/docs/vts/overview,OS Vector Tile API,"England, Scotland, Wales",v1,01/07/2020,,,,https://osdatahub.os.uk/legal/termsConditions,"RESTful, pbf",Ordnance Survey - <osdatahubenquiries@os.uk>,"Slick, quick vector maps. Integrate Ordnance Survey’s up-to-date, detailed maps in your applications, enabling you to make location-based decisions with confidence. You can customise the content and style to make your perfect map."
2020-08-24,,Ordnance Survey,"https://api.os.uk/search/names/v1, https://osdatahub.os.uk/plans",https://osdatahub.os.uk/docs/names/overview,OS Names API,"England, Scotland, Wales",v1,01/07/2020,,,,https://osdatahub.os.uk/legal/termsConditions,"RESTful, JSON",Ordnance Survey - <osdatahubenquiries@os.uk>,"A free, searchable, reliable database to help you find and verify populated places, road names, road numbers and postcodes. OS Names API is a reliable way of supporting the discovery or identification and visualisation of a named place; geocoding; routing and navigation, and linking diverse information such as statistics or descriptions. OS Names can locate a feature using just its name, or it can find the closest location to a given point."
2020-08-24,,Ordnance Survey,"https://api.os.uk/features/v1/wfs, https://osdatahub.os.uk/plans",https://osdatahub.os.uk/docs/wfs/overview,OS Features API,"England, Scotland, Wales",v1,01/07/2020,,,,https://osdatahub.os.uk/legal/termsConditions,"OGC WFS, GML, GeoJSON",Ordnance Survey - <osdatahubenquiries@os.uk>,"Buildings, roads, greenspaces and much more. Get direct access to the most detailed geographic data for your analysis, taking full advantage of rich geometries and attributes to generate new insight. No need to download, store and manage large and complex datasets, we take care of that so you can focus on adding value."
2020-08-24,,Ordnance Survey,"https://api.os.uk/search/links/v1, https://osdatahub.os.uk/plans",https://osdatahub.os.uk/docs/linkedIdentifiers/overview,OS Linked Identifiers API,"England, Scotland, Wales",v1,01/07/2020,,,,https://osdatahub.os.uk/legal/termsConditions,"RESTful, JSON",Ordnance Survey - <osdatahubenquiries@os.uk>,"The OS Linked Identifiers API allows users to access the valuable relationships between properties, streets and OS MasterMap identifiers for free. An identifier is a unique reference assigned to a specific thing, so when you are talking to someone else you can use it to ensure you’re talking about the same thing. They are used all the time, such as telephone numbers, postcodes and customer reference numbers. OS is striving to make its identifiers more accessible and useful for its customers. The OS Linked Identifiers API takes this further by enabling the linking together of datasets that are using different identifiers; for example, linking a property address (UPRN - Unique Property Reference Number) to the street that it is on (USRN - Unique Street Reference Number)."
2020-08-24,,Ordnance Survey,https://api.os.uk/downloads/v1,https://osdatahub.os.uk/docs/downloads/overview,OS Download API,"England, Scotland, Wales",v1,01/07/2020,,,,https://osdatahub.os.uk/legal/termsConditions,"RESTful, JSON",Ordnance Survey - <osdatahubenquiries@os.uk>,"The OS Downloads API is a service that lets users automate the discovery and download of OS OpenData. In doing so it improves the accessibility of the OS OpenData products. Using the OS Downloads API, you can: - Discover which OS OpenData is available. - Automate the download of OS OpenData. - Request various coverage areas depending on the dataset. - Request various formats depending on the dataset. - Request metadata on available datasets including thumbnail images."
2020-08-24,,Ordnance Survey,https://api.os.uk/oauth2/token/v1,https://osdatahub.os.uk/docs/oauth2/overview,OS OAuth 2 API,,v1,01/07/2020,,,,https://osdatahub.os.uk/legal/termsConditions,"RESTful, JSON",Ordnance Survey - <osdatahubenquiries@os.uk>,OAuth 2 is an authentication mechanism for APIs that allows applications to use time limited tokens for access to resources. A  common use case for the OAuth 2 API is when implementing a web application that uses the OS Data Hub APIs. 
2020-08-24,,Ordnance Survey,https://developer.ordnancesurvey.co.uk/os-places-api,https://apidocs.os.uk/docs/os-places-overview,OS Places API,"England, Scotland, Wales",v1,01/07/2020,,,,https://developer.ordnancesurvey.co.uk/os-api-framework-agreement,"RESTful, JSON",Ordnance Survey - <osdatahubenquiries@os.uk>,"Our secure, scalable, and resilient address look-up web service, OS Places API lets you search the UK's most comprehensive online address database. With OS Places API, managing customer data is a breeze. Lightning-quick postcode and address search means your records are accurate and customer deliveries should always get to the right front door. When an incident happens, control room staff need to know which properties are closest. OS Places’ geosearch tool gives instant answers. This helps create the common operating picture that’s vital for the emergency services. Important note - OS Places API will be migrating to the OS Data Hub in January 2021 and at that time the base URLs will migrate to the common OS Data Hub API pattern"
2020-08-25,,NHS,https://api.service.nhs.uk/ambulance-analytics,https://internal-portal.developer.nhs.uk/docs/ambulance-analytics-ref/1/overview,Ambulance Analytics API,,,,,,,,Restful,,The Ambulance Analytics API allows the submission of ambulance call centre data to be stored by the Data Processing Service (DPS) for analysis and review by NHS England and the ambulance trusts. You can: post ambulance response records individually or in batches. You cannot: read any of the records stored in DPS
2020-08-25,,NHS,,https://digital.nhs.uk/services/transfer-of-care-initiative/assessment-discharge-and-withdrawal---developer-resource,Assessment Discharge and Withdrawal - FHIR API,,,,,,,,,,"The Assessment Discharge and Withdrawal (ADW) specification currently covers the following information flow:-nTransfers of care from hospital to social services for patients with care and support needs-n-nThe requirements for this information flow are defined in the regulations under the Care Act 2014. The Act describes a series of notices that must be sent from hospitals to adult social services to support the discharge of hospital patients who have care and support needs.-n-nThe notices are defined as:-nAssessment notice-n-nThis is used by the hospital to inform social services that an assessment of the patient’s care and support needs is required. Where known, it includes an expected discharge date.-nDischarge notice-n-nFollowing the issue of an assessment notice, a discharge notice is sent by the hospital to social services to confirm the patient’s proposed discharge date.-nWithdrawal notice-n-nThis is used to withdraw a previously issued assessment notice and/or a discharge notice. A withdrawal notice may be required to be issued for a number of reasons, for example because the patient’s medical condition has changed or the patient is eligible for NHS Continuing Health Care.-n"
2020-08-25,,NHS,,https://digital.nhs.uk/services/child-protection-information-sharing-project/cp-is-domain-message-specification,Child Protection Information Sharing - HL7 V3 API,,,,,,,,,,"A Release Candidate (RC) designates the document as being available for production build purposes, and available for First of Type deployment. Accreditation to this specification is available, but it should be noted that there may be a need to incorporate minor amendments when the specification reaches Final status."
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/clinical-decision-support,Clinical Decision Support - FHIR API,,,,,,,,,,"This API specification defines standards for interactions between Urgent and Emergency Care (UEC) systems.-n-nIn particular, it defines interactions between Encounter Management Systems (EMS) and a Clinical Decision Support Systems (CDSS).-n-nThis is an API specification only - there is no national service associated with it, although we do provide a reference server for testing.-n"
2020-08-25,,NHS,,https://data.developer.nhs.uk/fhir/dds-draft-b/DDS-Version-1-0-Draft-B/Chapter.1.About/index.html,Diagnostic Data Services - FHIR API,,,,,,,,,,"The National Information Board (NIB)'s roadmap published in September 2015 Work_Stream_2.1_Final.pdf cited the National Laboratory Medicine Catalogue (NLMC) as one of the highest priority national information standards to complete and use within the next 1-3 years. The NLMC is thus planned to replace the current primary care pathology data standard, the Pathology Bounded Code List (PBCL). PBCL is a subset within the Read V2 terminology, and Read V2 is being nationally withdrawn in 2017. The NLMC will also address current gap areas in PBCL, including setting data standards for use across all care settings, for all pathology disciplines (e.g. including microbiology, histopathology, cytology, genetics and blood transfusion), for reporting, and including fully-approved standard units of measure per quantitative test. The NLMC is currently planned to adopt international technical standards wherever fit for purpose, including SNOMED CT, LOINC and UCUM.-n-nThe move to adopting the NLMC as a single set of pathology data standards for use across all care settings, addressing current content gaps and standardising pathology data across care settings requires the current national primary care pathology report message (profiled in EDIFACT) to be replaced to facilitate this change. "
2020-08-25,,NHS,,https://isd.digital.nhs.uk/trud3/user/guest/group/0/pack/36,Diagnostic Image Reporting,,1,,,,,,XML,,The Diagnostic Imaging Data Set collects information on diagnostic imaging tests.
2020-08-25,,NHS,,https://digital.nhs.uk/services/fhir-apis/guidance-for-developers/digital-child-health-specification-versions,Digital Child Health - FHIR API,,,,,,,,,,"The information contained within an event is recorded within clinical interventions or occurrences that happen throughout a clinical pathway or patient journey. These clinical interventions or occurrences are referenced throughout the Healthy Child Record Standard and are classed as a form of clinical contact either as part of the Healthy Child Programme <https://theprsb.org/standards/healthychildrecord/> as a planned intervention as part of the pathway, or unplanned contact such as a visit to a GP or Emergency Department. To ensure the aims of this strategy are met and small manageable segments of data are interoperable, the events catalogue breaks up the much larger clinical interventions/occurrences into smaller, more manageable ‘events’ to inform the data item requirements for each child health event message."
2020-08-25,,NHS,,https://developer.nhs.uk/apis/digital-maternity-1-0-0/,Digital Maternity - FHIR API,,,,,,,,,,"The PRSB has produced a standard for maternity care records <https://theprsb.org/standards/maternityrecord>, which will mean that information from a record can be understood by all IT systems in use across the country, enabling the seamless exchange of information regardless of local maternity system boundary.-n-nStandardised records will save time for health and care professionals and pregnant women by ensuring they have the necessary information in the right place at the right time, to make decisions for safer care. It will also support mothers in managing their own maternity information, giving them more personalised and focussed appointments with healthcare professionals and helping midwives and clinicians to provide holistic care.-n-nDeveloped and supported by midwives, clinicians and other professionals, the work was conducted in partnership with the Royal College of Physicians (RCP) Health Informatics Unit (HIU).-n-nThis initial implementation guidance covers the first phase of the project and its focus is to specify the structure of the Maternity Record using the various FHIR resources. Further phases will cover other elements such as how to locate and query the Maternity Record."
2020-08-25,,NHS,,https://digital.nhs.uk/services/fhir-apis/guidance-for-developers/digital-medicine-specification,Digital Medicine - FHIR API,,,,,,,,,,"The digital medicines specification supports the following care communications.-nPharmacy immunisation administration-n-nThis is a FHIR document which is used to notify a patient's registered GP practice on the administration of immunisations to a patient at the pharmacy.-nPharmacy emergency medication supply-n-nThis FHIR document is used to notify a patient's registered GP practice of emergency medication supplied to a patient at a pharmacy.-nPharmacy new medicine service-n-nThis is a FHIR document which is used to notify a patient's registered GP practice of a service that provides support for people with long-term conditions newly prescribed a medicine to help improve medicines adherence; it is initially focused on particular patient groups and conditions.-nPharmacy medication review-n-nThis is a FHIR document which is used to notify a patient's registered GP practice of pharmacists undertaking structured adherence-centred reviews with patients on multiple medicines, particularly those receiving medicines for long-term conditions.-nPharmacy digital minor illness referral service-n-nThis is a FHIR document which is used to notify a patient's registered GP practice following an assessment by a call advisor, leads to the patient being transferred for a consultation with a community pharmacist.-nPharmacy appliance use review-n-nThis is a FHIR document which is used to notify a patient's registered GP practice of data that improves the patient’s knowledge and use of any ‘specified appliance‘.-n"
2020-08-25,,NHS,,https://developer.nhs.uk/apis/dos-api/,Directory of Services,,,,,,,,,,"The Directory of Service (DoS) contains information a wide range of health and care services across England. It is a core part of the Urgent & Emergency Care system workflow, and is responsible for directing patients to appropriate services 24 x 7 x 365.-n-nThis site provides some information on the APIs available for the DoS, and technical details on how to use them."
2020-08-25,,NHS,,https://data.developer.nhs.uk/fhir/cda-on-fhir-document-header-v1-draft-b/Chapter.1.About/index.html,Document header - Clinical document architecture on FHIR,,,,,,,,,,"Background-n-nThe design of the CDA On FHIR England (COFE) - Document Header is based on the C-CDA on FHIR US Realm Header profile ""ccda-us-realm-header-composition"".-n-nThis is a generic Composition profile (equivalent to a Level 2 CDA document) that defines constraints that represent common administrative and demographic concepts for NHS clinical documents. It will be used to link to COFE document type profiles created for any coded entries that would normally be included in traditional CDA sections (equivalent to Level 3 CDA entries). The COFE document type profiles should conform to this profile.-n-nFurther Information-n-nThis FHIR Document specification is based on and intended to be used alongside the published FHIR DSTU2 1.0.1 (October 2015) specification.-n-nNote-n-nThis FHIR Document specification is published as a 'work in progress' version and as such is subject to change. As it is a DRAFT, it is not in an implementable state. It has been published to show the direction of travel and to serve as a discussion document for parties involved with the implementation of CDA On FHIR England Document communications. "
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/epma/epma-api,Electronic Prescribing and Medicines Administration - FHIR API,,,,,,,,,,"This API specification defines standards for interactions between electronic hospital patient medicines administration (ePMA) systems and hospital pharmacy or stock control systems.-n-nIn particular, it defines the structure of the FHIR MedicationRequest resource. The MedicationRequest acts as a medication order request to the pharmacy for a given patient under care on the ward.-n-nThis is an API specification only - there is no national service associated with it.-n-nThis guidance is applicable to both STU3 and R4 implementations of the FHIR standard. It highlights differences between the STU3 and R4 MedicationRequest resource and provides guidance on how to future proof an STU3 implementation if an uplift to R4 is expected.-n"
2020-08-25,,NHS,,https://portal.developer.nhs.uk/docs/electronic-prescription-service-api-int/1/overview,Electronic Prescription Service - FHIR API,,,,,,,,,,"Use this API to access the Electronic Prescription Service (EPS) <https://digital.nhs.uk/services/electronic-prescription-service> - the national service used to send electronic prescriptions from GP surgeries to pharmacies.-n-nYou can:-n-n    prepare a secondary care (outpatient) prescription for signing-n    create a secondary care (outpatient) prescription-n    evaluate prescription signing client implementations-n-nYou cannot currently use this API to:-n-n    prepare a primary care prescription for signing-n    create a primary care prescription-n    prepare a secondary care (other than outpatient) prescription for signing-n    create a secondary care (other than outpatient) prescription-n    prepare a tertiary care prescription for signing-n    create a tertiary care prescription-n    cancel a prescription-n    check the status of a prescription-n    release a prescription for dispensing-n    claim for a dispensed prescription-n    Track prescriptions or check a prescriptions status-n-nCurrently, this API can only be accessed by healthcare professionals, authenticated with an NHS smartcard or equivalent.-n-nPlease use the following values for courseOfTherapyType depending on the submitted prescription type:-n-n    acute => acute-n    repeat => continuous-n    repeat-dispensing => continuous-repeat-dispensing-n"
2020-08-25,,NHS,,https://data.developer.nhs.uk/fhir/cda-on-fhir-eol-v1-draft-b/Chapter.1.About/index.html,End Of Life - Clinical document architecture on FHIR,,,,,,,,,,"The CDA on FHIR England (COFE) End of Life (EOL) Care Document project aims to provide a viable alternative to HL7 v3 CDA for the transfer of end of life records between GP Systems/ Electronic Palliative Care Co-ordination Systems (known as EPaCCS) and other healthcare organizations within NHS and social care settings, using the HL7 FHIR standard.-n-nThe project will run in parallel with a CDA based project. Both projects will deliver the same capability.-n-nFurther Information-n-nThis FHIR Document specification is based on and intended to be used alongside the published FHIR DSTU2 1.0.1 (October 2015) specification.-n-nNote-n-nThis FHIR Document specification is published as a 'work in progress' version and as such is subject to change. As it is a DRAFT, it is not in an implementable state. It has been published to show the direction of travel and to serve as a discussion document for parties involved with the implementation of CDA On FHIR England Document communications. "
2020-08-25,,NHS,,https://developer.nhs.uk/apis/eol-alpha/,End Of Life - FHIR API,,,,,,,,,,"This project specifically supports the development of a digital end of life care interoperability capability, which uses a clinically-assured information standard SCCI 1580 to support the sharing of end of life care records. It supports the development and a pilot implementation of the end of life care interoperability API which will allow sharing and updating of a digital end of life care record. This work is based on a Minimum Viable Product (MVP) aimed at addressing the Urgent and Emergency Care use case."
