dateAdded,dateUpdated,url,name,description,documentation,license,maintainer,provider,areaServed,startDate,endDate,organisation
2020-09-14,2020-09-14,https://www.trade-tariff.service.gov.uk/api/v2,GOV.UK Trade Tariff API,"The GOV.UK Trade Tariff API makes it easy to access UK Trade Tariff data from https://www.gov.uk/trade-tariff. The data includes commodity codes, import/export controls, customs duty and VAT rates. It is accessed via HTTPS and returns data in a JSON format. The reference documentation provides a thorough overview of the endpoints and the response format.",https://api.trade-tariff.service.gov.uk/,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,support@bitzesty.com,HMRC,UK,,,HM Revenue & Customs
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-aquaculture,Aquaculture - Discovery,"The UK Aquaculture Discovery service, from the UK Hydrographic Office, provides UK EEZ Aquaculture sites information from Crown Estate Scotland and Department of Agriculture, Environment_and Rural Affairs Northern Ireland. This product contains an API service providing a Raster OGC Web Map Service",https://admiraltyapi.portal.azure-api.net/docs/services/uk-aquaculture-api/operations/aquaculture-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/avcs-online-discovery-api,AVCS Online Discovery API,"The ADMIRALTY Vector Chart Service (AVCS) Online Discovery API provides free access to a trial version of the AVCS Online Web Map Service (WMS). It is intended for use by developers from organisations who are interested in becoming re-sellers of AVCS Online. The Discovery API provides you with Electronic Navigational Charts (ENCs) along the south coast of England. You will have access to a maximum of 2000 API calls per day at a maximum rate of 30 calls per 30 second period. AVCS Online gives shore-based users and planning teams access to more than 15,000 Electronic Navigational Charts (ENCs), updated weekly, to support vessel tracking, voyage planning and for use in accident and emergency incidents. The inclusion of chart display settings and pick reports enables the on-board experience to be replicated from ashore. AVCS Online can be integrated into existing web-based systems as a standalone chart solution, or as a base layer with other layers added, to optimise the planning and support potential of the service.",https://admiraltyapi.portal.azure-api.net/discovery-api-instructions,subscription required,customerservices@ukho.gov.uk,UKHO,South Coast of England,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-continental-shelf-limits,Continental Shelf Limits - Discovery,"The UK Continental Shelf Limits Discovery service, part of the ADMIRALTY Marine Geospatial Services portfolio, provides the validated and reliable source of the UK Continental Shelf limit. This product contains an API service providing a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-continental-shelf-limits-api/operations/uk-continental-shelf-limits-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-territorial-sea-limits,Territorial Sea Limits and Boundaries - Discovery,"The UK Territorial Sea Limits and Boundaries WMS service, from the UK Hydrographic Office, provides the validated, authoritative and reliable source of maritime limits and boundaries around the United Kingdom. This service is provided as a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-territorial-sea-limits-api/operations/uk-territorial-sea-limits-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-eez,UK Exclusive Economic Zone - Discovery,"The UK Exclusive Economic Zone WMS service, from the UK Hydrographic Office, provides the validated, authoritative and reliable source of the UK EEZ limit including UK/FRANCE boundary around the United Kingdom. This service is provided as a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-eez-api/operations/uk-eez-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-fishing-limits,UK Fishing Limits - Discovery,"The UK Fishing Limits WMS service, from the UK Hydrographic Office, provides the validated, authoritative and reliable source of UK maritime fishing limits around the United Kingdom. This service is provided as a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-fishing-limits-api/operations/uk-fishing-limits-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-port-limits,UK Port Limits - Discovery,"The UK Port Limits WMS service, from the UK Hydrographic Office, provides a validated, reliable source of Port and Harbour limits around the United Kingdom. This service is provided as a Raster OGC Web Map Service.",https://admiraltyapi.portal.azure-api.net/docs/services/uk-port-limits-api/operations/uk-port-limits-wms,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-tidal-api,UK Tidal API - Discovery,The ADMIRALTY UK Tidal API provides authoritative source of tidal height predictions for Standard and Secondary tidal level stations around the United Kingdom. Discovery provides a free 1-year subscription to access the current plus 6 days� worth of tidal events for 607 tidal stations around the United Kingdom.,https://admiraltyapi.portal.azure-api.net/docs/services/uk-tidal-api/operations/Stations_GetStation,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-tidal-api-foundation,UK Tidal API - Foundation,The ADMIRALTY UK Tidal API provides authoritative source of tidal height predictions for Standard and Secondary tidal level stations around the United Kingdom. Foundation provides a 1-year subscription to access the current plus 13 days� worth of tidal events for 607 tidal stations around the United Kingdom.,https://admiraltyapi.portal.azure-api.net/docs/services/uk-tidal-api-foundation/operations/5da44920154665d3830ce356,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-18,2020-09-18,https://admiraltyapi.portal.azure-api.net/products/uk-tidal-api-premium,UK Tidal API - Premium,The ADMIRALTY UK Tidal API provides authoritative source of tidal height predictions for Standard and Secondary tidal level stations around the United Kingdom. Premium provides access to historical and the current plus 1 years� worth of tidal events and interval predictions for 607 tidal stations around the United Kingdom.,https://admiraltyapi.portal.azure-api.net/docs/services/uk-tidal-api-premium/operations/5da449682480b97291c1235c,subscription required,customerservices@ukho.gov.uk,UKHO,UK EEZ,in service,,UK Hydrographic Office
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Agent Authorisation,"This API allows tax agents to request authorisation to act on a client's behalf for a specific Making Tax Digital (MTD) tax service and have the option to cancel the authorisation request.

The API also allows the agent to check the status of authorisations already requested and query active or inactive relationships.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/agent-authorisation-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Business Rates,"This API provides endpoints related to Business Rates.

The Valuation Office Agency (VOA) sets the rateable value of a property. Local councils use this to calculate a business rates bill for that property.

Before using this API please ensure you have registered with the VOA for Business Rates via the website.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/business-rates-api/2.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Interest Restrictition Return (IRR),"The API in its current state supports the following functions:

Revoke an existing Reporting Company from submitting Interest Restriction Returns
Appoint a new Reporting Company for submitting Interest Restriction Returns
Submit an Interest Restriction Return (full)
Submit an Interest Restriction Return (abbreviated)",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/interest-restriction-return/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Bulk Data File List,The API lists the bulk data files available to download for a specific information type. For each file in list there will be a URL to download the file.,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/secure-data-exchange-bulk-download/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Common Transit Convention Traders,This API will allow you to send departure and arrival movement notifications to the New Computerised Transit System (NCTS). It will also let you retrieve messages sent from the offices of departure and destination.,"https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/common-transit-convention-traders/1.0 
https://developer.service.hmrc.gov.uk/guides/common-transit-convention-traders-service-guide/ ",,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Customs Inventory Linking Exports,"This API enables the functionality to support the Inventory Linking Export process. Inventory Linking controls and monitors cargo moving through temporary storage facilities, and allows the movement/transition through frontiers.

There are three functional areas;

Consolidation This enables the combining of consignments into one master consignment, or splitting into multiple consignments.
Movement Records the movement of consignments within Customs controlled storage facilities.
Query The querying of data held within the Inventory Linking Export database.
Within each of these functional areas, there are multiple message types, each performing a specific activity.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/customs-inventory-linking-exports/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Goods Vehicle Movements,"This API provides resources related to the Goods Vehicle Movement Service.

The Goods Vehicle Movement Service (GVMS):

Links declaration references together. This means the person moving goods only needs to present one reference at the frontier to prove that their goods have pre-lodged declarations

Links the movement of goods to declarations, meaning they can be automatically arrived and departed in HMRC systems in near-real-time

Notifies users via your software whether their inbound goods have been successfully cleared in HMRC systems by the time they arrive in the UK.","https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/goods-movement-system-haulier-api/1.0 
https://developer.service.hmrc.gov.uk/guides/gvms-end-to-end-service-guide/ ",,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Safety and Security Import Declarations,"The Safety and Security system handles digital communications between:
customs administrators
carriers or their appointed representatives

You must provide the UK customs authorities with advance information by submitting an ENS before you bring goods into the UK.","https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/import-control-entry-declaration-store/1.0 
https://developer.service.hmrc.gov.uk/guides/safety-and-security-import-declarations-end-to-end-service-guide/ ",,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Safety and Security Import Notifications,"The APIs will receive new ENS submissions or amendments and will return a response for the end-user. The response will include a movement reference number or an error message.

This API will allow you to:

get a list of notifications
retrieve a notification
acknowledge a notification",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/import-control-entry-declaration-intervention/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Safety and Security Import Outcomes,"The APIs will receive new ENS submissions or amendments and will return a response for the end-user. The response will include a movement reference number or an error message.

This API will allow you to:

get a list of outcomes
retrieve an outcome
acknowledge an outcome",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/import-control-entry-declaration-outcome/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Business Details (MTD),"The business details API allows a developer to:

list all businesses
retrieve additional information for a user's business details",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/business-details-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Business Income Source Summary (MTD),"The Self Assessment BISS (Business Income Source Summary) API allows a developer to retrieve a summary of income and expenditure for a specified self-employment, or UK property business for a given tax year.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/self-assessment-biss-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Business Source Adjustable Summary (MTD),"The Self Assessment BSAS (Business Source Adjustable Summary) API allows a developer to retrieve an adjustable summary calculation for a specified self-employment or UK property business, for a given accounting period.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/self-assessment-bsas-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",CIS Deductions (MTD),"Under the Construction Industry Scheme (CIS), contractors deduct money from a subcontractor’s payments and pass it to HM Revenue and Customs (HMRC). The deductions count as advance payments towards the subcontractor’s tax and National Insurance.

Contractors must register for the scheme. Subcontractors don’t have to register, but deductions are taken from their payments at a higher rate if they’re not registered.Here a developer can:

create CIS deductions where they have not previously registered with HMRC
amend CIS deductions which have been previously populated when creating their record
retrieve a list of CIS deductions for a subcontractor that has been previously populated
remove CIS deductions that have been previously populated",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/cis-deductions-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Individual Calculations (MTD),"The individual calculations API allows a self-assessment taxpayer via software, to:

trigger a self-assessment tax calculation
list all their self-assessment tax calculations for a tax year
retrieve their self-assessment tax calculation result using multiple endpoints",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/individual-calculations-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Individual Losses (MTD),This API allows software packages to show and provide a taxpayers’ financial data for their Brought Forward Losses and Loss Claims.,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/individual-losses-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Obligations (MTD),"This API allows a developer to:

retrieve obligations for a user's business income sources
retrieve the crystallisation obligations for a user's Income Tax account
retrieve the End of Period Statement obligations for a user's business income sources",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/obligations-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Self Assessment (MTD) (this API is monolithic and is in the process of being broken down to more granular APIs),"Only taxpayers subscribed to Making Tax Digital for Business for tax years 2017/18 onwards can use the API. As part of the subscription process, the user supplies HMRC with the following information:

the name of their business
their accounting period
whether they use cash or accruals accounting",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/self-assessment-api/2.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Self Assessment Accounts (MTD),"The Self Assessment Accounts API allows a developer to:

Retrieve the overall liability broken down into overdue, payable and pending amounts.
Retrieve a list of charges and payments for a given date range.
Retrieve more detail about a specific transaction.
Retrieve a list of charges made to an account for a given date range.
Retrieve the history of changes to an individual charge.
Retrieve a list of payments for a given date range.
Retrieve the allocation details of a specific payment against one or more liabilities.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/self-assessment-accounts-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Lifetime ISA,This API allows financial organisations to report Lifetime ISA (LISA) information to HM Revenue and Customs (HMRC) and get information about payments made by HMRC.,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/lisa-api/2.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",National Insurance,"This API retrieves an annual summary of an individual taxpayer's class 1 total earnings and class 2 National Insurance contributions due for a given tax year.

Its primary use is for the calculation of a self-employed taxpayer's National Insurance liability within the Self Assessment tax calculation.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/national-insurance/1.1,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Marriage Allowance,"Marriage Allowance lets the lower earner of a couple transfer some of their Personal Allowance to their husband, wife or civil partner. If they are eligible this will then lower their tax bill.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/marriage-allowance/2.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Relief at Source,Check if a pension scheme member is a resident in Scotland or Wales for tax purposes. Pension scheme administrators need this for relief at source claims.,https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/ras-api/2.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Individual Benefits,"This API in particular provides information about an employee’s or director’s benefits for a given tax year, as reported to HMRC by their employer(s) through the PAYE process. For example company cars and fuel, interest-free and low interest loans, private medical and dental insurance.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/individual-benefits/1.1,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Individual Employment,"This API in particular provides information about an individual's history of employment for a given tax year, as reported to HMRC by their employer(s) through the PAYE process.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/individual-employment/1.1,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Individual Income,"This API in particular provides the following information about an individual's income for a given tax year:

income from employments, as reported to HMRC by their employer(s) through the PAYE process
income from pensions (other than state pension) and retirement annuities
income from other state benefits, such as taxable Incapacity Benefit and/or contribution-based Employment and Support Allowance",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/individual-income/1.1,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Individual Tax,"This API in particular provides the following information about an individual's tax record for a given year:

tax deducted from annual gross income for a given employment and tax year
tax deducted from pensions (other than state pension) and/or retirement annuities
tax deducted from Incapacity Benefit
tax refunded, or set off, within this tax year. For example; a repayment of CIS deductions (if you work in the construction industry), PAYE tax or tax paid on savings income. It may also be an amount that HMRC has reallocated to an existing debt.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/individual-tax/1.1,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",VAT (MTD),"Making Tax Digital introduces digital record-keeping for VAT-registered businesses. For businesses that are above the VAT threshold, it is mandatory to use this service. Those that are below the threshold can use this service voluntarily. HMRC customers (and their agents) will use digital record-keeping software to interact directly with our systems via the MTD APIs.","https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/vat-api/1.0 
https://developer.service.hmrc.gov.uk/guides/vat-mtd-end-to-end-service-guide/ ",,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-02,2020-09-02,"Sandbox - https://test-api.service.hmrc.gov.uk 
Production - https://api.service.hmrc.gov.uk",Push Pull Notifications,"Use the Push Pull Notifications API to get notifications (pull) and to send notifications (push) automatically.

Other HMRC APIs create notifications in response to events like asynchronous API requests.",https://developer.service.hmrc.gov.uk/api-documentation/docs/api/service/push-pull-notifications-api/1.0,,SDSTeam@hmrc.gov.uk,HMRC,,,,HM Revenue & Customs
2020-09-05,2020-09-05,https://www.check-future-uk-trade-tariffs.service.gov.uk/,UK Global Tariff,"The UK Global Tariff (UKGT) is the UK's first independent tariff policy which will replace the current Common External Tariff (CET) which applies until 31 December 2020. This tariff will enter into force on 1 January 2021. The UKGT will apply to all goods imported into the UK, unless an exception applies (such as a relief or tariff suspension), the goods come from countries that are part of the Generalised Scheme of Preferences, or the country importing from has a trade agreement with the UK. It only shows the tariffs that will be applied to goods at the border when they’re imported into the UK. It does not cover other import duties (such as VAT), the precise details of trade remedies measures, or other restrictions on imports, such as anti-dumping, countervailing or safeguards. For more information, see https://www.gov.uk/guidance/uk-tariffs-from-1-january-2021. 

This API lists how the tariff will change in the UKGT compared to the CET, split out by commodity code as specified to 8 or 10 digits by the 2020 Combined Nomenclature (CN). It includes a description for each code based on that standard. For each code, it includes the current duty expression under the CET and the new duty expression under the UKGT, with an additional field categorising the change (as 'no change', 'currency conversion', 'simplified', 'reduced' or 'liberalised'). The dataset also indicates where commodities are subject to a trade remedy, anti-dumping measure or suspension, or include an Autonomous Tariff Quota. Please see the guidance page for information on these terms and how the duty will change in these cases.

You can use this data when you need to make a calculation against the new third country duties that will apply in the UK from 1 January 2021, or to understand the difference between the new duty and the existing EU third country duty. You cannot use this data to calculate the total cost of a future import because it does not include rates that apply for preferential tariffs, quotas, trade remedies, suspensions or other measures. You also cannot use this data to understand the commodity code hierarchy, because not all codes are present and some descriptions have been modified to make sense out of context and are not legally binding.

API calls can be made using a GET request to 'https://check-future-uk-trade-tariffs.service.gov.uk/api/global-uk-tariff{format}' where **format** is:
- blank for JSON format
- '.csv' for Comma Separated Variables format
- '.xlsx' for Excel Spreadsheet format

The API accepts the following optional URL query parameters:
- 'q' accepts a string, and will filter the results for commodities where any field contains that string. Separate words can appear anywhere, so that a search for 'salmon trout' will only return commodities containing both 'salmon' and 'trout' without them having to be next to each other, or even in the same field.

Example: 'https://www.check-future-uk-trade-tariffs.service.gov.uk/api/global-uk-tariff?q=0301+trout'",https://data.gov.uk/dataset/19890572-14b6-4d37-8a6d-6a5ec3b457fe/tariffs-to-trade-with-the-uk-from-1-january-2021,,,DfIT,,,,Department for International Trade
2020-10-05,2020-10-05,http://api.tfwm.org.uk/,Transport for West Midlands API,"The Transport for West Midlands API provides information about bus and tram services in the West Midlands. This includes station locations, timetables, routes and real-time predicted departures.",https://api-portal.tfwm.org.uk/docs#/,,,WMCA,,,,West Midlands Combined Authority
